position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
3675,19236,Peerpul501,502,2569,3625,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004814849611,0.000091248033,0.003379142782
3676,19941,Aibo528,531,2587,3625,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004813998196,0.000091231898,0.003378545244
3677,20258,Steven513,514,2569,3625,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004813147164,0.000091215769,0.003377947975
3678,11673,HANIEL,550,1299,3625,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.004812296513,0.000091199648,0.003377350974
3679,3047,SpacedPiller,552,2663,3625,9,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,0.004811446243,0.000091183534,0.003376754240
3680,21908,sss,490,2573,3625,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004810596355,0.000091167428,0.003376157774
3681,23167,Merkin,476,2850,3625,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004809746848,0.000091151329,0.003375561576
3682,14804,Illumigotchi,474,2805,3625,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004808897721,0.000091135236,0.003374965644
3683,12631,element,527,2571,3625,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004808048975,0.000091119152,0.003374369980
3684,6189,Keoni,561,3318,3620,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004807200609,0.000091103074,0.003373774582
3685,1557,,488,3318,3620,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004806352623,0.000091087003,0.003373179451
3686,7492,Gomide,582,2462,3620,9,0x2d6d9a73afad28b08609e12058dd7c4d9bb8f0ba,0.004805505016,0.000091070940,0.003372584587
3687,5772,Super-Honey,461,3058,3620,9,0x262944448ec574dd5f82136964bbf189cc1ab579,0.004804657789,0.000091054884,0.003371989988
3688,1282,Wifey,518,1892,3620,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.004803810941,0.000091038835,0.003371395656
3689,12089,Spongeboss Mystic Eyes,546,2575,3620,9,0xabf128d4be3072cdfcb021e702d2b8d8437c789d,0.004802964472,0.000091022793,0.003370801590
3690,24835,Roberto Carlos,503,2907,3620,9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.004802118381,0.000091006759,0.003370207789
3691,14249,1 Bitcoin = 1 Bitcoin,482,1832,3620,9,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0.004801272668,0.000090990731,0.003369614254
3692,9846,Gotch Mac Ether,539,2496,3615,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.004800427334,0.000090974711,0.003369020984
3693,5247,,532,3315,3615,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004799582377,0.000090958698,0.003368427979
3694,22342,100 Spook 69 Aggression,516,1425,3615,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004798737798,0.000090942692,0.003367835238
3695,18653,Horn551,561,2564,3615,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004797893595,0.000090926693,0.003367242763
3696,23703,Mcdonalds542,545,2615,3615,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004797049770,0.000090910701,0.003366650552
3697,13764,StableisnotStable,529,2651,3615,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004796206321,0.000090894717,0.003366058606
3698,22249,575 Zoomer,758,2138,3610,9,0xfe698c212526f15cc25af671beba14aac309457f,0.004795363249,0.000090878740,0.003365466923
3699,4240,Uncle,573,2157,3610,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.004794520553,0.000090862769,0.003364875505
3700,18875,SMOKE WEED EVERYDAY,529,2678,3610,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004793678232,0.000090846806,0.003364284350
3701,12657,amBTC Myth eyes,494,2612,3610,9,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,0.004792836287,0.000090830850,0.003363693459
3702,12920,Don't forget to pet me,560,1163,3610,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004791994717,0.000090814901,0.003363102831
3703,19959,_$_,477,3059,3610,9,0x3fc3e6514fd4925f55fb3ae17bbfbca2eb126608,0.004791153523,0.000090798959,0.003362512466
3704,14139,Bito,537,1812,3610,9,0x21199f1a2f84f986b1f564f5f5cd4bb3f894bee4,0.004790312703,0.000090783025,0.003361922365
3705,18590,AAAAAVE,532,2689,3610,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004789472257,0.000090767097,0.003361332526
3706,21191,Scam Bankman Fried,527,2642,3610,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004788632186,0.000090751177,0.003360742950
3707,16290,Vigo,538,2907,3610,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004787792489,0.000090735263,0.003360153636
3708,19743,Aarcher 5,518,2639,3610,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004786953165,0.000090719357,0.003359564584
3709,1558,,496,3315,3610,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004786114215,0.000090703458,0.003358975795
3710,24146,Avu,531,2833,3610,9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.004785275638,0.000090687565,0.003358387267
3711,988,Vladimir Ilyich Lenin,460,3082,3610,9,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.004784437434,0.000090671680,0.003357799002
3713,23619,Sol LeWitt,669,2670,3605,9,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.004782762143,0.000090639931,0.003356623254
3714,15524,cheap,697,2286,3605,9,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004781925056,0.000090624067,0.003356035772
3715,4879,Highwayman,600,1473,3605,9,0x7dbfe62be1ac737d26823611f251d362c52a1141,0.004781088340,0.000090608210,0.003355448551
3716,3149,ETH Maxi,543,2503,3605,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.004780251996,0.000090592361,0.003354861591
3717,9137,MrPurple,563,3313,3605,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004779416024,0.000090576518,0.003354274891
3718,22031,Yami544,575,2627,3605,9,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0.004778580422,0.000090560682,0.003353688452
3719,8581,-Mephisto-,509,2496,3605,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.004777745191,0.000090544853,0.003353102273
3720,3265,Ofir,454,3316,3605,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004776910331,0.000090529031,0.003352516354
3722,13372,Dante,491,1890,3605,9,0x063d6360bafe1981578e8b359c8176f359e23c26,0.004775241721,0.000090497409,0.003351345295
3723,4917,Mastercard,494,3305,3605,9,0x409ceb81bb143a400b02445ca273b37720b7665e,0.004774407970,0.000090481608,0.003350760155
3724,1071,,468,3314,3600,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004773574589,0.000090465814,0.003350175274
3725,17265,Looky,546,2453,3600,9,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.004772741577,0.000090450028,0.003349590652
3726,11619,POLY GOTCHI,549,2615,3600,9,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0.004771908934,0.000090434248,0.003349006289
3727,8060,SAMURAI,542,2086,3600,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.004771076660,0.000090418475,0.003348422185
3729,2134,,467,3314,3600,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004769413216,0.000090386951,0.003347254752
3730,9853,,501,3313,3600,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004768582046,0.000090371199,0.003346671423
3731,1308,Visa,491,3306,3600,9,0x409ceb81bb143a400b02445ca273b37720b7665e,0.004767751244,0.000090355454,0.003346088352
3732,9501,Iron,436,3313,3600,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004766920809,0.000090339716,0.003345505538
3733,6684,,493,3317,3600,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004766090741,0.000090323985,0.003344922983
3734,6681,Thug Life,476,3316,3600,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004765261040,0.000090308261,0.003344340684
3735,10513,Pink Lady,513,2919,3600,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004764431705,0.000090292544,0.003343758643
3736,5847,Super-Allin,461,3072,3600,9,0x262944448ec574dd5f82136964bbf189cc1ab579,0.004763602737,0.000090276834,0.003343176859
3737,4076,JOHI CHOPIOU,494,1772,3600,9,0x3aef590df6febaa81477c1cea3009bb9e096730c,0.004762774134,0.000090261131,0.003342595332
3738,2990,bitcoin.com,450,3315,3600,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004761945898,0.000090245435,0.003342014062
3739,6630,xander,558,2787,3595,9,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004761118027,0.000090229745,0.003341433048
3740,5036,Stone,479,3316,3595,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004760290521,0.000090214063,0.003340852290
3741,3770,The Gotchi King,512,2204,3595,9,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0.004759463380,0.000090198388,0.003340271789
3742,6920,,457,3317,3595,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004758636604,0.000090182719,0.003339691544
3744,24690,brs540/two rare,545,1876,3595,9,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0.004756984145,0.000090151403,0.003338531820
3745,19200,Xi,510,2779,3595,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004756158462,0.000090135755,0.003337952342
3746,16085,Christopher Walken,524,2777,3595,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004755333142,0.000090120114,0.003337373118
3747,23161,The Man from Room Five,526,2762,3595,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004754508186,0.000090104480,0.003336794150
3748,6918,,458,3315,3595,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004753683593,0.000090088853,0.003336215437
3749,19825,Ray Lewis,524,2761,3595,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004752859363,0.000090073232,0.003335636978
3750,19151,Mapaimpolaise,575,2590,3595,9,0x49a338c8a8c92f3f7e5a4700a191bb41595591b2,0.004752035496,0.000090057619,0.003335058774
3751,6916,,478,3314,3595,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004751211991,0.000090042012,0.003334480824
3752,2014,Dragonborn,470,3259,3595,9,0x409ceb81bb143a400b02445ca273b37720b7665e,0.004750388848,0.000090026413,0.003333903129
3755,164,,471,3318,3595,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004747921590,0.000089979655,0.003332171566
3756,6919,,453,3313,3595,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004747099893,0.000089964082,0.003331594885
3757,19661,Chapelle,522,2605,3590,9,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.004746278557,0.000089948517,0.003331018458
3758,24709,NAADIEL,539,2300,3590,9,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0.004745457582,0.000089932958,0.003330442283
3760,7547,Yun,450,3314,3590,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004743816713,0.000089901862,0.003329290693
3761,17102,Pappy Van Winkle,600,2604,3590,9,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.004742996818,0.000089886324,0.003328715277
3762,6967,Vika,455,3314,3590,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004742177283,0.000089870792,0.003328140114
3763,13077,GFY,500,2769,3590,9,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.004741358107,0.000089855268,0.003327565202
3764,9147,,462,3315,3590,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004740539290,0.000089839750,0.003326990543
3765,21614,Leftover Meatball,548,2608,3590,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004739720832,0.000089824239,0.003326416135
3766,8785,THREE HUNDRED BUCKS,478,3313,3590,9,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.004738902733,0.000089808735,0.003325841980
3767,12501,Daany Boii,576,2460,3590,9,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0.004738084992,0.000089793238,0.003325268075
3768,16533,Mostly Harmless,361,2605,3590,9,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.004737267609,0.000089777747,0.003324694422
3769,20955,VitalikButerin,511,2604,3590,9,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.004736450584,0.000089762263,0.003324121020
3770,4091,JFC,501,2852,3585,9,0xfe698c212526f15cc25af671beba14aac309457f,0.004735633917,0.000089746786,0.003323547869
3771,5066,Meme,509,2781,3585,9,0x60ec766d338d87b9aeed39eeabe5f2b797baceec,0.004734817607,0.000089731316,0.003322974969
3772,7955,Jaynee,461,2979,3585,9,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0.004734001654,0.000089715853,0.003322402320
3773,19230,The 12th Gotchi,492,2778,3585,9,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0.004733186058,0.000089700396,0.003321829921
3774,1267,Opal,481,2302,3585,9,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004732370819,0.000089684946,0.003321257772
3775,3650,Schwarzenegger,646,1992,3580,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004731555936,0.000089669503,0.003320685873
3776,18011,Escargot,752,2596,3580,9,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004730741409,0.000089654067,0.003320114224
3777,7474,551 BRS 2000 KIN,638,2858,3580,9,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004729927238,0.000089638637,0.003319542825
3778,21749,Peerless,611,2604,3580,9,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.004729113422,0.000089623214,0.003318971676
3779,23822,Plus One,546,2423,3580,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004728299962,0.000089607798,0.003318400776
3780,3839,CARDI_B,484,2491,3580,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004727486857,0.000089592388,0.003317830125
3781,12528,DATA LINK,548,2159,3580,9,0x9028421a2969fb49af5a6e1fc85c24a712485246,0.004726674107,0.000089576986,0.003317259723
3782,16595,Steve Buscemi,506,2604,3580,9,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.004725861711,0.000089561590,0.003316689570
3783,20391,Interlocutor,573,2716,3580,9,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0.004725049670,0.000089546200,0.003316119666
3784,1253,Wayne,593,2359,3580,9,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0.004724237982,0.000089530818,0.003315550010
3785,5241,Little Link,497,1907,3580,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004723426649,0.000089515442,0.003314980602
3786,21999,Rodrigolabricot,594,2526,3580,9,0x14e495f1c792185c4491b2317a02f3c3c6775c82,0.004722615669,0.000089500073,0.003314411443
3787,6539,beeg peepee,551,2229,3580,9,0xa7f1c77998bae58614be010ad2a806639e280056,0.004721805043,0.000089484710,0.003313842532
3789,22604,Mr. Nobody,490,1766,3580,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004720184849,0.000089454005,0.003312705453
3790,285,Peter Parker,571,2055,3580,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004719375282,0.000089438663,0.003312137284
3792,18636,EyeSeaYou,530,2832,3575,9,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,0.004717757203,0.000089407998,0.003311001689
3793,13844,Cryp To,520,2619,3570,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004716948691,0.000089392676,0.003310434262
3794,23006,ROQUEFORT,498,2507,3570,9,0x5b95a971b4583a5f011e9da082acdd679b870d06,0.004716140532,0.000089377360,0.003309867082
3795,11071,GREENGANXTA,532,1176,3570,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004715332723,0.000089362051,0.003309300149
3796,9528,,492,2509,3570,9,0x9c155d672e1d7bb3632cb5602aa004577f3e964a,0.004714525266,0.000089346748,0.003308733462
3797,12127,Bigstar,541,2618,3570,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004713718160,0.000089331453,0.003308167021
3798,2901,President of the USA,545,2755,3570,9,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0.004712911404,0.000089316164,0.003307600826
3799,22658,Rekt Raffle,513,2805,3570,9,0xfe698c212526f15cc25af671beba14aac309457f,0.004712104999,0.000089300881,0.003307034877
3800,1385,Dexter,559,2424,3570,9,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0.004711298944,0.000089285605,0.003306469174
3801,24386,USDT FARMER,504,2913,3570,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004710493239,0.000089270336,0.003305903717
3802,23988,HighXP17,523,2636,3570,9,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0.004709687883,0.000089255073,0.003305338504
3803,5500,Don Cocos 5500,512,3212,3570,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004708882877,0.000089239817,0.003304773538
3805,17521,Ec' Ec' 17521,547,2899,3570,9,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,0.004707273912,0.000089209325,0.003303644339
3806,17137,Crypto Currency,540,2941,3570,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004706469953,0.000089194089,0.003303080107
3807,20753,Looks Cute,468,2824,3570,9,0xfe698c212526f15cc25af671beba14aac309457f,0.004705666342,0.000089178860,0.003302516119
3808,2788,Hattori,562,2880,3565,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004704863080,0.000089163637,0.003301952376
3809,14501,LADYBUG1,534,1878,3565,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004704060165,0.000089148420,0.003301388877
3810,14408,Void Eyes high stats,534,2462,3565,9,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,0.004703257599,0.000089133211,0.003300825622
3811,17482,Faraday,526,2929,3565,9,0xe88632728ed377f556cb964e6f670f6017d497e4,0.004702455379,0.000089118007,0.003300262611
3812,11043,COOKI,459,1587,3565,9,0xfab9718db7cee30bad26157bf0500894fefbaab8,0.004701653507,0.000089102811,0.003299699844
3813,15190,Breezy,565,2457,3565,9,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,0.004700851982,0.000089087621,0.003299137320
3814,7438,KingShip Rank 1334,397,3178,3565,9,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,0.004700050804,0.000089072437,0.003298575039
3815,11650,CHEAPEST 520 BRS (1K KIN),532,1952,3565,9,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.004699249972,0.000089057261,0.003298013002
3816,18852,DARIUS,537,1878,3565,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004698449487,0.000089042090,0.003297451208
3817,22442,Airdrop,534,2588,3560,9,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0.004697649347,0.000089026927,0.003296889657
3818,12664,222222222222222222,487,2206,3560,9,0x7d1368528d8dd105368c91700f1ac30d81628794,0.004696849554,0.000089011769,0.003296328348
3819,16664,HedgeMe TEC,505,1343,3560,9,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,0.004696050105,0.000088996619,0.003295767282
3820,11144,Bronana,534,2190,3560,9,0xd281f988242c900d67ff2aafabe683b8004ee778,0.004695251003,0.000088981475,0.003295206458
3821,15846,HighXP6,518,2632,3560,9,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0.004694452245,0.000088966337,0.003294645876
3822,101,MUSUBI,574,1615,3560,9,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.004693653832,0.000088951206,0.003294085537
3823,10775,540+,600,2858,3560,9,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004692855764,0.000088936082,0.003293525439
3824,23450,137,512,2605,3560,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004692058040,0.000088920964,0.003292965583
3825,23224,Duke Nukem,487,2617,3560,9,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.004691260661,0.000088905852,0.003292405968
3826,12823,RAASTAFARIAN,547,1415,3555,9,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0.004690463625,0.000088890747,0.003291846595
3827,19178,Sir Tether Link,528,2793,3555,9,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,0.004689666933,0.000088875649,0.003291287463
3828,15059,Denali,594,2217,3555,9,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0.004688870584,0.000088860557,0.003290728572
3829,10038,Falling Knife,472,2554,3555,9,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.004688074578,0.000088845471,0.003290169922
3830,2798,I'M GOTCHIGANG,563,3246,3555,9,0xb900ad03f521d5bea5385a55cc549e7366a88af1,0.004687278916,0.000088830393,0.003289611513
3831,2415,Mescaline,606,2387,3550,9,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0.004686483596,0.000088815320,0.003289053344
3832,10564,LUNA FARMER,505,2686,3550,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004685688619,0.000088800254,0.003288495415
3833,11966,Raastaman,525,2126,3550,9,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0.004684893983,0.000088785195,0.003287937727
3834,16653,Long Life USDT,504,2683,3550,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004684099690,0.000088770142,0.003287380278
3835,23660,Plaquita,531,2480,3550,9,0x638dd68ae2a2563645fcaaff2e84910aa21f9ae6,0.004683305739,0.000088755095,0.003286823070
3837,11588,ProFarmer,502,2687,3550,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004681718860,0.000088725022,0.003285709372
3838,9941,GHST,530,2310,3550,9,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.004680925933,0.000088709995,0.003285152882
3839,159,159,454,1996,3550,9,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0.004680133346,0.000088694974,0.003284596631
3840,2387,0xforestfish,566,3000,3550,9,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,0.004679341100,0.000088679960,0.003284040619
3842,19869,MoonyGotchi,523,2955,3550,9,0x23230789629cde13f28ed45f3540a5d008d59db3,0.004677757628,0.000088649951,0.003282929312
3843,21110,Long Life DAI,502,2684,3550,9,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004676966402,0.000088634956,0.003282374017
3844,11712,Goobz,407,2690,3550,9,0xba39c047714b4ca6244dc433d3ae3924691e0171,0.004676175516,0.000088619968,0.003281818959
3845,5299,Plain Brain,378,1352,3550,9,0xd281f988242c900d67ff2aafabe683b8004ee778,0.004675384969,0.000088604986,0.003281264140
3846,11907,PVP/525BRS+1200KIN+1400XP,535,2005,3545,9,0xdb10d21f28a34fd04e4425eac777483798f7e217,0.004674594762,0.000088590010,0.003280709559
3847,10287,Rico,509,2839,3545,9,0x79d87c8bef0f0620d773983a6be6ddca784ca8a9,0.004673804893,0.000088575041,0.003280155216
3848,18320,-_- FOMOGOTCHI -_-,548,2072,3545,9,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0.004673015363,0.000088560079,0.003279601110
3849,13849,Bill Bones,542,2046,3545,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.004672226171,0.000088545122,0.003279047242
3850,11024,just an honest farmer,557,2534,3545,9,0xa915023b3ed1e00e078789e63de079b4d6dcc348,0.004671437318,0.000088530172,0.003278493612
3851,3432,My Magic Pony,492,2406,3545,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004670648803,0.000088515229,0.003277940219
3852,12998,Mr Anderson,557,2176,3545,9,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0.004669860625,0.000088500292,0.003277387062
3853,3513,warlord,683,2453,3540,9,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0.004669072786,0.000088485361,0.003276834143
3854,22977,Puff Daddy,602,2653,3540,9,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.004668285283,0.000088470437,0.003276281460
3856,19947,Roberto Baggio,534,2923,3540,9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0.004666711289,0.000088440608,0.003275176805
3857,16757,Elegant Eric,518,1979,3540,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.004665924797,0.000088425703,0.003274624831
